"PC1","PC2","Z"
-75.6386100907039,2.5345581074925,2
-57.9243193610864,-12.5973463672723,2
-62.6755536944065,-4.7511422917728,2
-18.4434236094734,-1.118762295297,2
-35.7082487065294,-1.27907886116256,2
-392.106826082891,-3.40689746525508,2
-14.9912199180867,-4.68801301231854,2
-321.324130609162,31.0998199909574,2
-59.3698089903028,2.7334904714372,2
-79.4090126071352,4.22219398161126,2
-58.0781030713812,-7.54143496331411,2
-53.947867813635,-1.12840049137202,2
-290.713909589669,44.0798589958815,2
-53.1546182703916,-8.4285132299764,2
-218.283366671758,22.6183495527669,2
-252.186347295841,8.16286945893428,2
-2.1583785337519,-0.739578408629963,2
-43.2739097297896,-3.98376764662173,2
-17.2814897990175,-0.231174811627772,2
-477.249512153173,62.591052554502,2
-202.168783743763,21.9724193440915,2
-55.4239982360412,2.08219181139004,2
-5.10753775710394,-0.23468386442095,2
-588.838497204614,74.469740579374,2
-59.1887875365052,3.82792681528983,2
-90.9949874971174,-16.2236409714351,2
-24.5140239238734,-1.02107772858009,2
-224.548791193165,15.6376949084882,2
-27.3008711140339,0.47948958277516,2
-385.590092521268,40.8661537999203,2
-1126.22136827579,141.363661919309,2
-46.5387866754458,0.686182536205008,2
-122.303880863425,8.47411040228813,2
-80.0795297580997,6.19891290528152,2
-35.5318991399951,-0.201938425759236,2
-44.2516824102843,-3.76063504893554,2
-64.3039618269595,3.53227993689366,2
-202.651070361735,25.0920537797153,2
-31.4541285624187,-6.07788482391763,2
-57.4004034905153,2.37963426834593,2
-59.3698089903028,2.7334904714372,2
-4.12163856854477,-0.401970605404192,2
-80.0795297580997,6.19891290528152,2
-9.55807426459322,-2.55611927043429,2
-403.733564198464,-30.1136541270118,2
-373.960037554059,25.7520987456165,2
-57.1677927183577,-20.1391346091651,2
-44.0823307628834,-2.75856165685768,2
-11.5314005995526,-2.21122438950616,2
-126.433258517572,2.07518871100853,2
-13.9806442219413,1.27088888222996,2
-188.528041695163,18.6840767099097,2
-96.8495773509575,3.05948750791935,2
-320.47206391674,42.0774949570994,2
-43.4372807148349,-4.93578264150214,2
-503.259177163655,52.7710137819454,2
-159.502379484308,-1.55460583582256,2
-62.7964086290737,6.47753749597166,2
-259.516986413364,30.6983908578638,2
-927.256641661096,106.42200381676,2
-1776.3951018403,260.791117467172,2
-13.3393661140573,-0.891995238170755,2
-2971.32025521237,457.488501281427,2
-479.633099964937,36.6050190640891,2
-6.60654039210506,-3.10308034007425,2
-25.8385799539292,-2.84061356914042,2
-596.723492925883,75.8153843391816,2
-66.7629468569677,1.06570385679636,2
-25.1624742858742,1.13461247583272,2
-47.0576397008741,-2.39762019304521,2
-23.702935035952,-2.2316675455858,2
-125.487077552469,-10.2611778512933,2
-98.1454075745378,7.38646996577786,2
-98.1454075745378,7.38646996577786,2
-68.0406472253073,-24.4552988765957,2
-2.1555290029398,-0.738565753996011,2
-616.170737836589,3.16474030157043,2
-55.2433999590646,3.18911890814371,2
-366.027436419664,36.6322825048108,2
-157.429615542916,-25.1423890466123,2
-12.9987858114679,1.10132024865653,2
-441.68287878132,-26.5782987405161,2
-176.536664216338,17.614676618897,2
-70.0618691776577,-0.468106296534559,2
-1769.05946649569,113.044125083214,2
-16.4745729603169,-1.48991247548544,2
-68.4006837888195,3.33628388399825,2
-79.7244698151605,8.3453082676872,2
-97.3270528848301,6.21112179972773,2
-103.216553778008,13.3638174295802,2
-903.154215794607,134.87757648151,2
-30.2644268869127,0.94926969603947,2
-66.9068699720753,6.19019608693853,2
-112.504648293083,-5.54158073924607,2
-103.403708056322,6.27903057372076,2
-61.0286369718299,-1.04321217522716,2
-116.262264225426,-3.72942878283373,2
-534.339569403685,48.9470496104856,2
-624.519797673994,73.3849553861336,2
-23.5281280208328,-1.19877954905404,2
-811.387609291284,89.9386695616056,2
-333.409609166746,13.6329708839008,2
-333.409609166746,13.6329708839008,2
-6.43319159439892,-2.07590412534392,2
-63.1464406616001,-1.53681646020197,2
-36.180976885481,1.93430692236127,2
-31.0783184599044,2.13713417106683,2
-130.441138707731,-15.549357035417,2
-18.4558554349952,-7.1659022161592,2
-53.1104929678808,3.79235715386989,2
-536.421003277122,66.5536252571033,2
-27.9859040855866,-3.54030446487704,2
-81.7245498248225,2.53006139161303,2
-3141.21853456387,424.714074442582,2
-3.13629108232987,-0.569888676810784,2
-42.2663222269956,1.94457856811989,2
-40.1206767742178,2.63999802132137,2
-24.0366462837415,-4.16757992822976,2
-19.254845875268,0.116616544978728,2
-138.247479801383,16.0690978250577,2
-133.319803138139,9.30993035309087,2
-24.5155633206772,-1.02986243428129,2
-52.9407087903635,4.78099747293219,2
-28.8010228219883,-2.36898476679457,2
-9.72861407918811,-3.5649439221443,2
-31.9200015079043,-2.816224098861,2
-65.1362285062474,-1.31500524685479,2
-55.0773688536499,4.16781866661569,2
-391.290698079861,55.0926371614595,2
-166.677258845166,15.9454446886221,2
-154.810482801088,-27.6569907962326,2
-210.537408019183,26.4371330987551,2
-15.9826378542315,-4.53293259066547,2
-38.8202258613434,-1.64658814996699,2
-13.506173140774,-1.87223414212308,2
-41.2792042716793,1.78225597131449,2
-79.5932636667937,3.11335348698317,2
-26.321635562838,0.283198895868114,2
-207.768823612505,18.8784075365942,2
-33.8964009586885,-2.51946061956986,2
-27.0192603330372,-9.80838526283646,2
-67.0716462611423,5.20681010990163,2
-304.526170213953,40.410878210517,2
-422.98404236073,65.5677318626406,2
-53.9491455923619,-1.1573866143136,2
-16.4603324232851,-1.39339448817606,2
-171.29001903576,12.6685922380824,2
-562.221422979874,69.9198253014298,2
-63.8051630905752,0.538879722680154,2
-29.1541494955178,-10.4313368833557,2
-68.5879088404565,-3.72669561104509,2
-25.3345401338664,0.140867390138119,2
-66.7807261299011,-5.01373739989489,2
-54.1187137463834,-2.15030056003355,2
-31.6317250001053,-13.0839423343725,2
-156.570676147297,-8.19062143049567,2
-13.499640378197,-1.86963526250089,2
-30.1359258179072,-10.2239401622231,2
-38.3541990411887,-10.8313370607023,2
-248.194721074321,25.6859451614574,2
-1016.90100780175,140.036491765085,2
-888.551608447701,125.327910342804,2
-90.2870355902499,-0.12350476656804,2
-88.2594613733984,11.845077747987,2
-17.6164260251711,-2.2340459124046,2
-145.585034249276,-21.1200631432592,2
-28.5342913439789,-12.8016113400793,2
-91.0960009444513,1.10329905226449,2
-160.760327221668,14.9503727431995,2
-274.745503779399,-5.19176354073083,2
-42.2858820809717,-4.14646460034057,2
-38.4829036221111,0.339666932299199,2
-129.954489168175,-12.7212945573529,2
-187.713738841326,17.4936963455153,2
-69.0781031967966,-0.660390686092567,2
-31.0989503988569,-3.95176131129288,2
-127.951566129704,-6.89157596229894,2
-146.757566184682,-28.0143365208539,2
-18.4374687503032,-1.05261950319946,2
-60.0322684465705,-1.12702704600217,2
-150.082578811599,12.1195624441042,2
-13.9832283684034,1.26950854421602,2
-847.311473052507,117.301223621511,2
-22.2463498831993,-5.63749620929841,2
-125.261731999271,8.97434140087006,2
-15.9566843999922,1.60226116300344,2
-225.829228209533,25.993058226293,2
-148.514328438966,-8.53735186145643,2
-94.7021761964355,3.76415511542551,2
-185.005629922137,-14.2846283346031,2
-648.975480788855,30.9455385357043,2
-1384.36370041881,126.468764684565,2
-39.4764029534783,0.439416967547547,2
-118.530803463651,6.80411694624914,2
-127.240306233349,9.25338516927018,2
-18.0955153756422,0.945030228231091,2
-42.8022256981522,-13.1456274620592,2
-17.7903280044191,-3.23746019156833,2
-4.46664752335577,-2.45494679664917,2
-132.402397743939,-9.18163523055721,2
-343.82608773364,-17.7508886084634,2
-21.2421763918962,-5.65393564608298,2
-71.0595702299426,-6.33671925685738,2
-78.7376668705364,8.18011940155374,2
-29.1087112601963,1.79138411407163,2
-39.339208264604,-10.6605653343618,2
-24.1782209149078,0.970232686191918,2
-15.1400637267563,0.447796220135817,2
-5.10843963800638,-0.235362587207941,2
-43.2718993435585,-3.97215880595276,2
-64.9562213970516,-0.253994255975813,2
-29.4448229998781,-0.202766826975057,2
-36.9982082825372,3.12854665122734,2
-489.455922408124,50.4351458317578,2
-804.849068268252,80.6412630728403,2
-41.3362877261778,-16.440832511251,2
-225.991428686683,25.0487613240601,2
-77.9414663643019,0.935336843007727,2
-566.816910768797,72.7233572273913,2
-168.815699124556,15.3021393122283,2
-30.2642732979694,0.956152543801404,2
-29.2774132527872,0.800295448664709,2
-258.43372784111,-40.5894743291998,2
-73.6443731398929,8.31164504985197,2
-94.7055381898391,3.73786991412345,2
-134.829498741329,0.40551902206948,2
-26.3241600517162,0.256448901480407,2
-43.6025191478862,-5.9038364811723,2
-58.3937520202364,-3.41358298365026,2
-223.053109039133,-101.223052963425,2
-406.265668832185,-134.745850740614,2
-154.83836288571,13.9945653979927,2
-513.954819338876,-129.438699732927,2
-374.429341031606,34.9021552487461,2
-25.6736532241268,-1.8698745900847,2
-19.588767670066,-1.86319075098628,2
-26.4881030342963,-0.67768596729178,2
-302.740634688436,33.0187277480985,2
-25.5033111723635,-0.86771634555175,2
-5.11726501272301,-0.238303506022106,2
-9.22948704231701,-0.575896483459688,2
-10.0435325627581,0.599616780096864,2
-9.22948704231701,-0.575896483459688,2
-70.5987399341801,-9.64846548392149,2
-9.22948704231701,-0.575896483459688,2
-90.5918508573316,4.06907535875141,2
-196.970683871303,4.76597191010832,2
-18.5989416553955,-2.0145730201568,2
-683.432792639171,-231.480487726846,2
-43.4951913426453,-11.3345656607328,2
-193.145312527303,15.389983751165,2
-57.1677927183577,-20.1391346091651,2
-373.960037554059,25.7520987456165,2
-57.1677927183577,-20.1391346091651,2
-44.0823307628834,-2.75856165685768,2
-11.5314005995526,-2.21122438950616,2
-126.433258517572,2.07518871100853,2
-13.9806442219413,1.27088888222996,2
-13.3393661140573,-0.891995238170755,2
-248.677669386404,28.8242390963074,2
-16.6324641352399,-2.41242458271197,2
-10.3759996831651,-1.40009777419763,2
-86.9829011906275,1.43529650205308,2
-13.8409092238522,-3.86325030998358,2
-127.555557858114,13.4132132342983,2
-415.809582853585,48.087788837107,2
-51.4704314849401,1.50274234795378,2
-66.7629466454292,1.06570421501587,2
-7.25252864315077,-0.898779473562631,2
-194.790874408805,11.6937012466676,2
-14.3264820300628,-0.761089781651379,2
-997.418254028745,117.351949318001,2
-16.961074481214,-4.33934894522657,2
-216.651300992499,14.3626729815165,2
-71.8550519304541,0.932238680120649,2
-8.24381620330691,-0.730985114014818,2
-1131.71829015557,-46.2144637717351,2
-117.0573826988,3.54011687551423,2
-5.11760283067822,-0.241657012433461,2
-22.0457529038095,1.61745762567367,2
-84.4846478320625,10.1765218022129,2
-21.2246260900672,0.410873782661966,2
-8.06864112285455,0.265643368640216,2
-13.1681253260806,0.11109034771251,2
-130.937988930446,-12.4952312195867,2
-96.7275083692657,-14.1060219348786,2
-240.349200652778,12.1336584929949,2
-27.5245967881735,-12.7844667395481,2
-215.702315567509,7.9466959139747,2
-5.44959903765573,-2.25841294330609,2
-131.014079164448,10.9224808621801,2
-118.683870032259,11.8440576360826,2
-61.8310679195154,0.221080033660071,2
-21.7352472826241,-2.55303850835248,2
-30.9434676623922,-3.04612448788169,2
-5.10843963800638,-0.235362587207941,2
-39.163315952202,-3.68670899486398,2
-51.6820487691884,-5.75402543656387,2
-199.709659131926,18.5633635722137,2
-115.678278508721,-84.9400107398794,2
-103.718857868844,10.4074183699747,2
-125.287006602575,-50.9017035204725,2
-130.913264170802,-6.40706853473302,2
-98.5091915256985,-0.744925415558779,2
-486.637504091296,-273.241435184921,2
-21.390049243387,-0.559045748193861,2
-598.900062641071,63.0003565950166,2
-89.9433754597664,1.93697659181269,2
-46.0553085203489,-2.43068358410333,2
-26.8913267126841,-15.0655377036875,2
-113.269713347881,7.90804837539046,2
-85.0253621424466,0.988430502190322,2
-155.344110699172,11.0252505437015,2
-194.430074559848,25.7519960666387,2
-37.3359692821285,1.12173520046226,2
-102.086808362861,8.05409275121857,2
-70.0386166469446,5.65700853608406,2
-110.292944902754,13.497956606675,2
-48.5287010373109,-5.06969121919962,2
-66.1478045699701,-7.27921062182137,2
-76.1732211790315,-12.5227911637206,2
-108.469481782415,-35.4768482380495,2
-90.7761122422647,2.96327428125698,2
-46.8527844621157,4.81939772779934,2
-19.9008395191457,2.27205449364343,2
-6.60654039210506,-3.10308034007425,2
-139.74438882991,7.32675962991668,2
-23.5279964622287,-1.19887773681405,2
-14.151509337523,0.273403316049207,2
-38.6772223215588,-6.79370301029733,2
-36.5142356358316,-0.020857062445975,2
-31.600042950445,-6.91262070349451,2
-14.9671553703211,1.43749365103465,2
-4.12171232110186,-0.402290154743216,2
-71.382444728428,-2.23517600132092,2
-89.6136023277171,3.8533979275939,2
-5.10843963800638,-0.235362587207941,2
-91.0709976934827,7.24015263756007,2
-4.12185321619955,-0.402132141427496,2
-40.5201882515811,-17.6513370640615,2
-115.19302001706,-27.3209708799786,2
-243.759030314555,21.9810524291862,2
-31.4546463583494,-6.07768157293851,2
-645.853981071844,85.1276810402591,2
-8.57615583681919,-2.73344735589826,2
-105.521552103974,-30.1391421140356,2
-155.489500189462,16.1283008480985,2
-160.903006676365,20.0938998481546,2
-57.1677927183577,-20.1391346091651,2
-64.2848912965389,3.69094147794122,2
-74.1419774847867,5.37678842287894,2
-518.669100184322,63.5891806233682,2
-102.733909730217,10.2388785047124,2
-139.692510068704,-28.2357596322517,2
-108.003825393159,9.04418425238837,2
-62.4823261925383,2.38204143552145,2
-72.1938065503411,-1.05877592523586,2
-88.184701778217,-11.6260112543097,2
-267.604112231974,24.8647598938522,2
-5.10828902389567,-0.235249240502513,2
-4.12254044944721,-0.402649328191182,2
-447.836200453607,56.6106937395282,2
-52.3037702293666,-3.39771899313122,2
-37.5152250575442,-5.90625298265224,2
-8.06531618873213,0.267130562992801,2
-68.0814822384816,-0.728234302111261,2
-104.561126058958,5.44902120954586,2
-144.791336386342,19.4044129341166,2
-52.128702649103,3.57837944371405,2
-24.0341097864303,-4.16526943673859,2
-13.3310947966218,-0.87603973370318,2
-97.5151842321727,-0.852926014467489,2
-10.8841957019851,-4.39853203743996,2
-79.7432533031449,2.25475268231308,2
-145.796217162019,-34.3193570275011,2
-119.344089823935,7.98988680052611,2
-26.8254346301473,-2.70265315242995,2
-138.427400140419,3.12796947623109,2
-136.861565607388,-23.4758970065835,2
-46.0332680665189,3.66417431236601,2
-231.926476662187,19.9602729830571,2
-64.0455470822545,-24.7097021054539,2
-21.3941710586633,-0.55859020189979,2
-411.178411980176,-2.22034154399954,2
-51.849855621547,-12.6783612351271,2
-207.175156353171,-7.47353138384411,2
-686.75953394083,95.1198381185456,2
-94.8645057289703,2.81298383323858,2
-64.2848912965389,3.69094147794122,2
-12.3495438616559,-1.07311162145717,2
-12.1781752329494,-0.0545689598849179,2
-118.054707858494,3.60153119988294,2
-8.06549338030055,0.267030216891919,2
-27.4701233595195,-0.507983454280422,2
-46.2088077778443,2.62050094887002,2
-47.197130885086,2.78350683688169,2
-11.0290217921904,0.764867024060404,2
-61.028200803883,-6.99114305598326,2
-31.4546463583494,-6.07768157293851,2
-423.91972407964,36.1534710251576,2
-47.5548278111025,-5.31149517849542,2
-186.886618071465,16.405537586099,2
-412.258552149103,27.2104361059137,2
-54.2993082833117,-9.16882399964533,2
-7.76309458754426,-3.94737545049279,2
-82.5363506236775,3.73207655576059,2
-1462.00739513062,224.670561973841,2
-202.906804737313,-0.306190570154868,2
-178.349123436394,12.9350642297925,2
-178.349123478757,12.9350642054165,2
-178.349123478757,12.9350642054165,2
-145.329911099324,10.2623935968431,2
-15.4813756597186,-1.58721209836308,2
-33.072793818242,-3.61482891096113,2
-68.4242258646424,-2.76873942617594,2
-12.3509027725034,-1.05869805772246,2
-72.5096364110236,3.04787861231993,2
-59.8677142706638,-0.176230483543009,2
-744.609587687085,100.896687799399,2
-20.0682909745923,1.28119123875071,2
-42.443935888253,-5.06997615435032,2
-14.3164031309939,-0.707637424660687,2
-254.395631038582,36.9675430760236,2
-24.687651440501,-2.05278164495366,2
-17.2819136117861,-0.205836362727446,2
-82.8743020462385,1.74638319255638,2
-133.318245452519,9.31057607026404,2
-235.663961674341,33.7862466918232,2
-123.296955842758,8.5902571087823,2
-101.540640336115,-30.4982058000845,2
-349.501078385237,8.54661860352459,2
-39.1349661103834,2.47557744962168,2
-116.082328219047,3.2714293881809,2
-298.993908500941,31.1383664428671,2
-1164.56110139582,130.613729254681,2
-677.440098645572,78.3260653228392,2
-369.74476173721,-3.11263160154753,2
-5.2774564777441,-1.23964972870263,2
-331.170738485173,38.8056878567529,2
-11.1941644783793,-0.224026055716435,2
-27.4776835645973,-0.578233493547212,2
-40.3290580962768,-4.56706532799624,2
-65.1294628564629,-1.26864175603439,2
-80.7297100877349,2.41245108189744,2
-687.597551031693,90.1855509065902,2
-45.8693050179627,4.62855832614184,2
-2607.11648791875,362.367787033032,2
-18.1173276345717,-5.1643161904103,2
-10.5445661493132,-2.38298613192419,2
-687.597550588501,90.1855526676474,2
-42.0900691806435,2.99363779011054,2
-98.4930453946738,5.29186074666019,2
-152.84984409732,19.7244812684651,2
-107.34827191356,6.93738371707696,2
-122.508679476217,1.29141224436327,2
-30.1317338100758,-4.27082986783251,2
-13.3345326798404,-0.87878680434945,2
-19.4224209528842,-0.906820979490987,2
-339.407626345683,38.0668583449505,2
-50.4863772647436,1.31880615059086,2
-154.392120322732,4.64214468175645,2
-7.08716936888571,0.0929897126533492,2
-45.217285567099,2.49623171857794,2
-11.8767184176306,-4.21853590089141,2
-31.4546463583494,-6.07768157293851,2
-105.858558666263,9.74046399018915,2
-8.57463595208902,-2.7341714496886,2
-28.2923727657462,0.608579942776913,2
-63.3023389909188,3.51005551917184,2
-77.1304029926074,-0.293187720038269,2
-57.0515511372543,4.47089599731991,2
-37.161142980625,2.15107766405534,2
-4.29275082480774,-1.41381140362336,2
-64.9314707668816,5.86217081531983,2
-36.0296057413118,-3.13116310912587,2
-25.3359993338895,0.121462972599243,2
-120.835360794371,5.20087700867192,2
-294.526460288519,-26.0854165322714,2
-37.1907171693985,-4.02591658917178,2
-688.7459548329,89.4066933089105,2
-44.2315021637411,2.33423163655892,2
-239.173215255652,13.1425541633885,2
-1809.45758905568,257.215838976916,2
-204.734687375518,-16.9845549284262,2
-67.5150092386478,-21.3504199614058,2
-55.0789878720675,4.16660899643614,2
-78.930146677811,1.09433543394893,2
-34.0363982145669,2.63006760139007,2
-6.10370469502612,-0.0713228543197442,2
-51.1877544596267,-8.80771276446207,2
-13.4997855453035,-1.86900552094694,2
-76.9704861063951,-5.28667333515621,2
-35.3659842465626,0.750952296791037,2
-57.8696220030484,5.65213400123183,2
-147.252907807448,-30.9296285625764,2
-5.11600088957642,-0.237725322509352,2
-5.11600088957642,-0.237725322509352,2
-5.11600088957642,-0.237725322509352,2
-5.11600088957642,-0.237725322509352,2
-137.249251084215,16.0075731883992,2
-9.73632594486886,-3.56742000415114,2
-526.017843962204,-39.2947943373157,2
-1180.05673998098,170.771125776041,2
-34.3736262392439,0.645565199389011,2
-405.279284518419,-134.908845621889,2
-81.5500350551779,3.57023399129047,2
-192.620213372339,24.4579684501611,2
-40.2882567134985,1.66384864603,2
-367.53566790438,27.7618556731693,2
-3.13724236450952,-0.570388437911953,2
-27.483070272632,-0.612294419505036,2
-128.618765775512,-16.7455310109197,2
-104.083003353795,2.27204219800773,2
-183.218798642578,-15.7758852245988,2
-17.6147526318638,-2.20485240621876,2
-116.388433308496,7.47946403062773,2
-13.5005946246053,-1.86942845213058,2
-21.0520252820675,1.44479128462891,2
-50.9846366435294,-1.59099759711805,2
-5.10753775710394,-0.23468386442095,2
-15.3022468073902,-0.539251349726718,2
-1131.71829015557,-46.2144637717351,2
-88.7656350724511,8.86453864387699,2
-156.660090072034,15.1964714620849,2
-143.319911447125,-31.6709069424078,2
-191.825539807854,17.189986678869,2
-129.713932152616,6.64590736061082,2
-102.127620084054,1.79260486806469,2
-80.0895907257154,0.208121264302191,2
-222.868734576626,25.5285004284323,2
-81.7303917594397,2.48121798122073,2
-9.73331519354138,-3.5663515566104,2
-2322.25116493657,355.414774745385,2
-16.4646933808783,-1.42922171231194,2
-8.57278154857327,-2.73195487565229,2
-1065.74868844372,133.104963466493,2
-9.72922532617644,-3.56633426799321,2
-88.6339392377816,3.63911071844103,2
-100.784605713125,3.79806693301432,2
-52.6006868807254,6.80268803458155,2
-119.652716638381,-41.5852304820215,2
-15.4781958914239,-1.55566325579686,2
-469.862937961754,58.3028931801846,2
-116.570994636759,6.36762111534135,2
-163.567980710209,10.3784906699059,2
-242.038164185985,-9.68994347162311,2
-8.40328201640549,-1.72650454134469,2
-10.0376062247259,0.600929852709924,2
-68.4085818934551,-2.6582399440583,2
-10.5545471321163,-2.47771444637221,2
-45.7192481122283,-0.470393664394022,2
-53.1460491588019,-8.35141528967402,2
-36.4388012803723,-11.6065869271445,2
-9.21948598606916,-0.558552890824471,2
-48.6779239274893,0.0268960195942203,2
-13.3310906124087,-0.876705675869881,2
-11.0280164899256,0.765322844550798,2
-100.460616369076,5.66490604605767,2
-6.09688112711698,-0.0706523502809142,2
-19.449159633042,-7.03921126333934,2
-5.10923685398831,-0.236500211052606,2
-14.323201956037,-0.743244317354765,2
-97.6598775639396,4.26698124850687,2
-117.692658770351,11.7178353424331,2
-82.7025739049035,2.73844586371729,2
-8.07116265382718,0.26424272023349,2
-11.3610943793489,-1.21643526801189,2
-9.89981355611162,-4.58640369431376,2
-8.91852143185541,-4.7908221574276,2
-88.7899142419848,2.75842987210515,2
-57.1677927183577,-20.1391346091651,2
-163.450915758273,-0.927622804325281,2
-6.60654039210506,-3.10308034007425,2
-41.6072958002187,-0.145340081017847,2
-43.4197491179947,1.11750706047021,2
-91.0782796074114,7.16501915360403,2
-298.521634807304,21.9680663354824,2
-219.34151991488,-7.43386305669348,2
-58.3756424019451,2.66089483798869,2
-61.3261153420248,3.19193579556256,2
-7.76309458754426,-3.94737545049279,2
-7.76309458754426,-3.94737545049279,2
-7.76309458754426,-3.94737545049279,2
-103.420263445483,6.1588867558583,2
-569.104660468644,77.1689867055237,2
-211.545264030884,20.5084891173537,2
-43.5798672322029,0.187400426008267,2
-107.513478210978,5.97048791482285,2
-349.785655667745,24.7704332178164,2
-46.2266841481723,-3.44119966287167,2
-52.4509194999057,1.70969602322135,2
-55.9109061342094,-0.750636085951053,2
-29.784312575129,-2.175975593138,2
-31.7489725382001,-1.81882813030383,2
-54.1437767286773,-8.28372071942068,2
-5.11531578692015,-0.238137857207629,2
-190.084312954833,-2.42247506592433,2
-49.1627743221642,3.17536467482122,2
-929.954382378153,132.383048570058,2
-8.24077562607938,-0.731067904538398,2
-35.3626407486348,0.818148829883592,2
-43.9348017753115,-7.85935547089948,2
-406.265668832185,-134.745850740614,2
-48.0091356813396,3.97551684774402,2
-8.06842882357953,0.265811131602735,2
-163.603720787508,-1.79286812307044,2
-69.590889128901,-9.60688760670027,2
-43.2493481680561,2.15816805881513,2
-31.4169182442308,0.159356899979438,2
-72.1940785855965,-1.06888481928446,2
-302.598304895084,27.8705398086842,2
-48.3479418489192,1.96715342657806,2
-188.097327875392,3.26206700569942,2
-114.907836999639,10.2030446958583,2
-67.7839719384942,-10.9341645079191,2
-10.5430996280382,-2.38226928129182,2
-31.4542873726092,-6.07783501447135,2
-9.05401574833458,0.432974120357237,2
-73.1601230012561,5.17947629642773,2
-239.810729298034,21.3161453028443,2
-452.591714819943,58.4838395610421,2
-15.3046674594216,-0.558038745242027,2
-10.0372624696538,0.601451162679376,2
-423.208440215854,46.3447960279894,2
-47.1906790382112,2.82770216552461,2
-195.546710190522,-22.6102671016491,2
-115.138639170937,-9.10078999738993,2
-57.3862525923107,2.52004892806358,2
-46.8703719700892,-1.26622772270301,2
-290.583614344282,-26.7605637857372,2
-89.6111946991386,3.86672884460865,2
-33.2191721877051,1.47858452538712,2
-10.5433908103643,-2.38217780949635,2
-74.1749105008076,-0.784700975866748,2
-42.3519008489034,-22.4589269417066,2
-13.4996735338985,-1.86941288619231,2
-47.1936570672563,2.80193340353657,2
-884.503983672904,107.32401012876,2
-1602.91450798427,219.182578325311,2
-210.997050190553,-23.9794120129324,2
-2655.8053447676,416.037944279192,2
-1332.41362251693,187.42091202114,2
-48.3596161910291,-4.05236875670479,2
-47.362492606971,1.79647366364661,2
-60.8252300126137,6.14414445136501,2
-3140.38500480317,429.615366772726,2
-69.0699167824155,-0.596880356548354,2
-22.4050172459003,-6.51685456265567,2
-6.09458781660872,-0.0686678063958019,2
-56.0838894448556,-1.75340445389468,2
-43.1282106568633,-9.11390998206123,2
-15.4757422507052,-1.55321898067366,2
-21.0831437746322,-4.70939461799817,2
-30.5995936121483,-1.02891897703845,2
-7.08011144164809,0.0995698100067925,2
-6.09421225308892,-0.0677169309764489,2
-4.12199115033656,-0.401897055088845,2
-58.8756036051873,-0.279669330131812,2
-194.78359128041,17.6731781726481,2
-38.1688230382172,-3.77895864311206,2
-44.416640161181,-4.72745059825979,2
-7.08274223850814,0.0987045388713195,2
-140.078174418521,5.34248807737577,2
-18.2617485431417,-0.0355692756039683,2
-90.6000333551135,4.01120634317054,2
-40.2898176109101,1.65754176273103,2
-26.4869837381716,-0.697689099173656,2
-141.044618826945,11.6036764335866,2
-112.619586558746,5.77078416028434,2
-585.71523907136,74.9282425159033,2
-89.1072276931467,6.82446457073177,2
-69.0649612478349,-0.552216879428055,2
-6.11302753009015,-0.0744375356793794,2
-48.1752529855953,3.01526042726004,2
-80.5983865878223,-8.74095198505099,2
-40.8612751219869,-19.6696259721379,2
-26.1792336917102,-4.85882275007897,2
-225.657360387778,27.0177706824026,2
-4.12766563371568,-0.404112479234277,2
-1717.69068026333,266.028421377977,2
-159.59828609399,15.8289909227785,2
-112.445047617047,6.81273736048498,2
-4.12163856854477,-0.401970605404192,2
-39.3449726925791,-4.75194602945915,2
-326.993356368593,-44.1005971694361,2
-640.752781430352,37.5489987423114,2
-94.3489117136977,11.8654476469429,2
-122.307956017652,8.44717998101931,2
-146.781194996192,13.6577216266474,2
-188.675236508583,23.7807486801516,2
-34.5383469560977,-0.330015278303867,2
-30.5955894288879,-1.00649944006847,2
-61.1601387028977,4.1940022089349,2
-8.41024427759244,-1.7857998327162,2
-209.550956518413,26.293671205517,2
-2.15915754217535,-0.739855249465144,2
-29.281111526426,0.792378082569781,2
-316.400471522178,30.2189128117945,2
-36.6868662027334,-1.05163665641645,2
-167.816655800594,15.2335372464965,2
-78.9467679098892,-4.97079803198088,2
-71.2052773841027,4.70183888875359,2
-1.16394100286726,-0.903830828353917,2
-6.09363265381894,-0.0675444062824857,2
-55.2672100679832,-2.92911131362784,2
-910.758727759602,66.2458225955016,2
-682.011843071667,33.5135748068632,2
-873.800160297634,110.64099136951,2
-1072.31753105929,136.228790381782,2
-99.4773429236796,5.475555596272,2
-13.0227629620851,-5.04554317374016,2
-415.984144329966,41.1274624609336,2
-67.5790522895245,2.21311656761567,2
-126.876568406131,17.3891906295852,2
-521.630715150408,64.0582845322382,2
-10.2080276590912,-0.404012882087647,2
-295.544854800037,-38.0315364537669,2
-211.873049431225,18.6075174974688,2
-10.2069949790796,-0.402593198966645,2
-60.5175651174293,1.99276360193754,2
-313.815458863302,15.5823268897828,2
-60.5175651174293,1.99276360193754,2
-701.566448351789,91.5520552879524,2
-48.5253488582847,0.888478940045784,2
-1571.31805698751,237.930425662104,2
-46.1733215453586,-33.3913531157885,2
-502.993686671651,24.543291346646,2
-39.3337607364375,-4.67072290068827,2
-28.2913599828117,0.609263487463149,2
-109.803382542982,10.4000096292084,2
-22.2056391340308,0.619390946976207,2
-260.617017771465,-11.5640326306992,2
-98.4940739829777,5.29121682296794,2
-39.1639946907674,-3.70389517177209,2
-43.1583967440575,-9.37385297271761,2
